data;

set ANO := 2020 2021 2022 2023 2024;

param H :=
2020 8783
2021 8759
2022 8759
2023 8759
2024 8783
;

param  emissoes :=
2020  438901.0
2021  781940.0
2022  85469.0
2023  63029.0
2024  65119.0
;

param:  pg   delta_pg_ant   delta_pg_pos :=
[2020,0]  174.347  0.707  2.245
[2020,1]  176.592  2.245  57.147
[2020,2]  233.739  57.147  4.021
[2020,3]  237.76  4.021  1.899
[2020,4]  239.659  1.899  3.011
[2020,5]  242.67  3.011  21.287
[2020,6]  263.957  21.287  1.591
[2020,7]  265.548  1.591  -3.431
[2020,8]  262.117  -3.431  0.045
[2020,9]  262.162  0.045  -0.861
[2020,10]  261.301  -0.861  -1.451
[2020,11]  259.85  -1.451  -0.901
[2020,12]  258.949  -0.901  -2.033
[2020,13]  256.916  -2.033  -2.089
[2020,14]  254.827  -2.089  -1.472
[2020,15]  253.355  -1.472  -2.495
[2020,16]  250.86  -2.495  0.814
[2020,17]  251.674  0.814  2.966
[2020,18]  254.64  2.966  2.695
[2020,19]  257.335  2.695  4.424
[2020,20]  261.759  4.424  -74.199
[2020,21]  187.56  -74.199  -9.45
[2020,22]  178.11  -9.45  -0.292
[2020,23]  177.818  -0.292  0.333
[2020,24]  178.151  0.333  -0.663
[2020,25]  177.488  -0.663  -0.665
[2020,26]  176.823  -0.665  0.9
[2020,27]  177.723  0.9  0.433
[2020,28]  178.156  0.433  -0.192
[2020,29]  177.964  -0.192  0.206
[2020,30]  178.17  0.206  -0.027
[2020,31]  178.143  -0.027  -1.203
[2020,32]  176.94  -1.203  -1.312
[2020,33]  175.628  -1.312  -1.542
[2020,34]  174.086  -1.542  -1.175
[2020,35]  172.911  -1.175  -1.399
[2020,36]  171.512  -1.399  -0.898
[2020,37]  170.614  -0.898  -1.643
[2020,38]  168.971  -1.643  1.558
[2020,39]  170.529  1.558  1.432
[2020,40]  171.961  1.432  -1.035
[2020,41]  170.926  -1.035  2.223
[2020,42]  173.149  2.223  -0.504
[2020,43]  172.645  -0.504  36.927
[2020,44]  209.572  36.927  27.516
[2020,45]  237.088  27.516  -1.896
[2020,46]  235.192  -1.896  4.371
[2020,47]  239.563  4.371  25.424
[2020,48]  264.987  25.424  2.884
[2020,49]  267.871  2.884  -0.107
[2020,50]  267.764  -0.107  -1.297
[2020,51]  266.467  -1.297  2.178
[2020,52]  268.645  2.178  1.66
[2020,53]  270.305  1.66  0.637
[2020,54]  270.942  0.637  -2.249
[2020,55]  268.693  -2.249  -0.566
[2020,56]  268.127  -0.566  -0.112
[2020,57]  268.015  -0.112  -1.962
[2020,58]  266.053  -1.962  -0.978
[2020,59]  265.075  -0.978  -1.964
[2020,60]  263.111  -1.964  -2.214
[2020,61]  260.897  -2.214  2.275
[2020,62]  263.172  2.275  -1.063
[2020,63]  262.109  -1.063  1.197
[2020,64]  263.306  1.197  -0.718
[2020,65]  262.588  -0.718  0.401
[2020,66]  262.989  0.401  1.808
[2020,67]  264.797  1.808  0.521
[2020,68]  265.318  0.521  0.275
[2020,69]  265.593  0.275  1.144
[2020,70]  266.737  1.144  1.954
[2020,71]  268.691  1.954  1.493
[2020,72]  270.184  1.493  0.294
[2020,73]  270.478  0.294  0.183
[2020,74]  270.661  0.183  0.484
[2020,75]  271.145  0.484  0.486
[2020,76]  271.631  0.486  0.456
[2020,77]  272.087  0.456  -0.022
[2020,78]  272.065  -0.022  -0.667
[2020,79]  271.398  -0.667  -0.484
[2020,80]  270.914  -0.484  -1.388
[2020,81]  269.526  -1.388  -1.173
[2020,82]  268.353  -1.173  -1.632
[2020,83]  266.721  -1.632  -1.027
[2020,84]  265.694  -1.027  -1.275
[2020,85]  264.419  -1.275  -1.922
[2020,86]  262.497  -1.922  -2.128
[2020,87]  260.369  -2.128  -0.785
[2020,88]  259.584  -0.785  0.147
[2020,89]  259.731  0.147  0.227
[2020,90]  259.958  0.227  2.014
[2020,91]  261.972  2.014  -0.051
[2020,92]  261.921  -0.051  1.711
[2020,93]  263.632  1.711  4.831
[2020,94]  268.463  4.831  1.194
[2020,95]  269.657  1.194  0.623
[2020,96]  270.28  0.623  0.417
[2020,97]  270.697  0.417  0.564
[2020,98]  271.261  0.564  -0.157
[2020,99]  271.104  -0.157  0.847
[2020,100]  271.951  0.847  -0.85
[2020,101]  271.101  -0.85  -0.765
[2020,102]  270.336  -0.765  0.055
[2020,103]  270.391  0.055  0.227
[2020,104]  270.618  0.227  -0.976
[2020,105]  269.642  -0.976  -0.979
[2020,106]  268.663  -0.979  -1.567
[2020,107]  267.096  -1.567  -1.482
[2020,108]  265.614  -1.482  2.951
[2020,109]  268.565  2.951  0.644
[2020,110]  269.209  0.644  0.409
[2020,111]  269.618  0.409  0.638
[2020,112]  270.256  0.638  -0.862
[2020,113]  269.394  -0.862  -1.053
[2020,114]  268.341  -1.053  0.033
[2020,115]  268.374  0.033  0.134
[2020,116]  268.508  0.134  0.477
[2020,117]  268.985  0.477  0.722
[2020,118]  269.707  0.722  0.576
[2020,119]  270.283  0.576  0.368
[2020,120]  270.651  0.368  -0.07
[2020,121]  270.581  -0.07  0.36
[2020,122]  270.941  0.36  0.545
[2020,123]  271.486  0.545  0.192
[2020,124]  271.678  0.192  0.106
[2020,125]  271.784  0.106  -0.305
[2020,126]  271.479  -0.305  -0.566
[2020,127]  270.913  -0.566  -2.393
[2020,128]  268.52  -2.393  -5.612
[2020,129]  262.908  -5.612  -1.826
[2020,130]  261.082  -1.826  -0.625
[2020,131]  260.457  -0.625  -0.264
[2020,132]  260.193  -0.264  -0.022
[2020,133]  260.171  -0.022  1.208
[2020,134]  261.379  1.208  -0.763
[2020,135]  260.616  -0.763  0.769
[2020,136]  261.385  0.769  1.321
[2020,137]  262.706  1.321  2.75
[2020,138]  265.456  2.75  1.193
[2020,139]  266.649  1.193  0.476
[2020,140]  267.125  0.476  3.088
[2020,141]  270.213  3.088  -0.928
[2020,142]  269.285  -0.928  0.641
[2020,143]  269.926  0.641  -0.526
[2020,144]  269.4  -0.526  1.231
[2020,145]  270.631  1.231  0.614
[2020,146]  271.245  0.614  0.205
[2020,147]  271.45  0.205  0.195
[2020,148]  271.645  0.195  0.189
